user,username,timestamp,post,permalink,reposts,likes,impressions,quotes,replies,bookmarks,value,report_file,date,time,relevance,anti RSF,pro RSF,anti SAF,pro SAF,"Pro peace,",anti peace,Pro War,anti war,pro civilian,anti civilians,not specified,no polarisation,Geopolticis,Sudanese,Not Sudanese,Sudanese N/A,Likely bot,Likely not a bot,Cannot be identified.,News,Not about Sudan,Annotation Confidence,code
🖋‏أخبار السودان 🇸🇩📸,@Sudan_News12,2023-10-30 12:49:06,تمكن الجيش مسنودا بالطيران من صد الهجوم على المطار ومناطق البترول ب(بليلة)وكبد القوات المتمردة خسائر فادحة بالأرواح والمعدات،بزالنجى: تواصل القوات المتمردة حصارها للمدينه وهاجمت اليوم الفرقة٢١ بمسيرات وقصف مدفعي,https://www.twitter.com/user/status/1718973301039530178,3,20,1142,1,5,0,59.0,Report 4-2,2023-10-30,12:49:06,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0.0,1718973301039530178
Al-Mahra, @El_Mahraa,2023-08-30 19:48:15,إن سرقة ونهب ثروات شعب السودان العظيم من قبل أعوان البرهان يعد انتهاكًا فاضحًا لحقوق الشعب ويجب محاسبة المسؤولين عن هذه الأفعال الشنيعة يجب أن نتحد ونقاوم هذا الظلم المستمر. https://t.co/mqJWI0fBOF,https://www.twitter.com/user/status/1696973121515855909,0,3,78,0,0,0,7.74,Report 3,2023-08-30,19:48:15,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,10.0,1696973121515855909
صدف الحديثة للتچارة Sadaf, @Sadaf37263992,2023-04-15 17:44:43, @AbazarHassan يجب اعتقال قيادة الجيش هذا هو الحل,https://www.twitter.com/user/status/1647294899107102720,0,1,15,0,0,0,0.03,Report 1-1,2023-04-15,17:44:43,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,9.0,1647294899107102720
ابويزن, @bwyzn3402178997,2023-12-30 08:16:11, @AnasHabib98 الجيش خاين ومفيش تغيير من الشعب لانه جبان ومنبطح,https://www.twitter.com/user/status/1741010280006443109,0,0,7,0,0,0,0.03,Report 5,2023-12-30,08:16:11,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,9.0,1741010280006443109
Blue, @a_boood999,2023-10-30 19:59:57,يحسب نفسه يلعب ضد طلائع الجيش ومحد حوله https://t.co/J5OgJNGBq4 ,https://www.twitter.com/user/status/1719081728780767341,0,1,166,0,0,0,0.66,Report 4-1,2023-10-30,19:59:57,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,1719081728780767341
Ayman🇸🇩🇵🇸, @Icchan190,2023-12-29 07:02:29," @AlsanossiAmira كدي يا ""صحفية"" ممكن سؤال؟
الاعتذر عن اللقاء بتاع الخميس ""لأسباب فنية"" حميدتي ولا البرهان؟",https://www.twitter.com/user/status/1740629341745401886,0,0,26,0,0,0,0.05,Report 5-1,2023-12-29,07:02:29,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,8.0,1740629341745401886
حسام الخالدي,@Alzubair89,2023-06-27 15:39:50,"انا شايف لو الجنجويد ديل انتصروا علي الجيش دا نحن كا شعب بنخوض معاهم معركة افضل من معركة الجيش دي 
وح ننتصر عليهم باذن الله لكن البعمل فيه الجيش دا ماعندو علاقة بالجيش ولا اكون الجيش دا غيرو",https://www.twitter.com/user/status/1673717783006261249,0,0,16,0,0,0,0.26,Report 2-2,2023-06-27,15:39:50,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,7.0,1673717783006261249
Maissa♓, @Roumaissa131193,2023-12-29 17:46:49,@MithaqKalima @derradjihafid أفضل مافي الوطن الجيش الشعبي، وقت الأزمات لا نجد سوى جيشنا أبناء شعبنا وحماة وطننا.,https://www.twitter.com/user/status/1740791494079115575,0,9,339,0,3,0,0.19,Report 5,2023-12-29,17:46:49,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,9.0,1740791494079115575
عبد الحكيم ابراهيم, @hakoma2008,2023-06-30 14:00:46,"@Rishanoshi11 هو شريك حميدتى سنين عددا 
اذا اختلف اللصان ظهر المسروق ولسع الغريق قدام",https://www.twitter.com/user/status/1674780014506831874,0,1,150,0,0,0,0.03,Report 2-3,2023-06-30,14:00:46,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,8.0,1674780014506831874
@Rabi Ric, @Rabi167949591,2023-06-28 00:22:52,"@SuhailA54631342 طلع السجمان عدة مرات بدون كلام ما قلنا حاجة، يجي فجأة يطلع الليلة يقول لينا شيلوا السلاح وأحمونا دي ما بتتبلع ولا تقبل إلا أحد احتمالين، وأي واحد فيهم أزفت من الآخر؛
إما الجيش اتهزم ""ودا الأقرب من اضطراب السجمان أثناء الخطاب"" وما قادرين وخجلانين تقولوها لينا عديل لأنها بثبت+",https://www.twitter.com/user/status/1673849408876576768,0,0,18,0,1,0,0.15,Report 2-1,2023-06-28,00:22:52,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,8.0,1673849408876576768
marwa3, @Marwa_Shammat,2023-06-29 21:03:52,بتمشو من الله و حق الناس وين  ؟                                      #دحر_الدعم_السريع                                          #النصر_للقوات_المسلحة_السودانية              #شهداء_السودان                                            #استنفار_المواطنين_السودانين,https://www.twitter.com/user/status/1674524105117257730,0,0,59,0,0,0,0.18,Report 2,2023-06-29,21:03:52,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,9.0,1674524105117257730
ضياء الدين الشريف, @diyah1970,2023-08-29 16:25:58,@OElkhawad يا عزيزى انت تعلم وراعى الضأن يعلم ان البرهان كان خاضعا خضوعا مذلا لحميدتى وشفيقه من غير اي ضغوط ولا يحزنون رغم اهانتهما له علنا وكان ينظر للجنجويد وهم يجلدون عظام ضباط الجيش بالسياط من غير ان يتفوه بكلمه واقال خيرة الضباط ارضاءا لهما فسمى الاشياء بمسمياتها رجاء,https://www.twitter.com/user/status/1696559827240079729,0,0,56,0,0,0,1.74,Report 3-1,2023-08-29,16:25:58,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,7.0,1696559827240079729
A7MED SALI7,@A7MEDSALI782,2023-08-29 08:42:49,"الجكه الفي سلم الطياره دي بتقتل ليها قحاتة و دعامة. 😎😁😜.
البرهان بتاع مغارز زاتو",https://www.twitter.com/user/status/1696443273097744660,0,1,64,0,1,0,0.01,Report 3-2,2023-08-29,08:42:49,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,8.0,1696443273097744660
Mu_Sa, @Muhaned_Sallah,2023-06-29 22:16:39,"@MalikAgar1 اخبرهم بأن يسموا الأشياء بمسمياتها بشكل واضح وصريح: تحركات الدعم السريع ضد قيادة الدولة تمرد وليس له أي مسمي آخر.
بالتوفيق السيد النائب",https://www.twitter.com/user/status/1674542423261827073,1,2,224,0,0,0,0.01,Report 2-3,2023-06-29,22:16:39,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,7.0,1674542423261827073
قناة الغد, @AlGhadTV,2023-08-30 17:05:00,"مراسلنا: اشتباكات عنيفة بين قوات #الدعم_السريع و #الجيش_السوداني بمناطق مختلفة بالخرطوم
#قناة_الغد https://t.co/8BkAyFDeyI",https://www.twitter.com/user/status/1696932039365374274,0,2,0,0,1,0,1551.51,Report 3,2023-08-30,17:05:00,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,10.0,1696932039365374274
Roua.Abu_obyda, @abu_roua,2023-10-31 08:34:40,  @etemasma لاحولا ولا قوه الا بالله يعني نحن المواطنين الساي ديل الفيديو دا فور دمنا وخلانا بنغلي ما عارفه البرهان دا محسوب علينا سوداني كيف 🤦🏽‍♀️🤦🏽‍♀️🤦🏽‍♀️🤦🏽‍♀️ اللهم انا وكلنا امرنا اليك,https://www.twitter.com/user/status/1719271658966364503,0,0,34,0,0,0,0.08,Report 4-1,2023-10-31,08:34:40,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,9.0,1719271658966364503
SHEEMY©,@EhabElSheemy,2023-04-15 17:38:24,"حديث بعض القنوات والمواقع والمرتزقة عن ""أسرى مصريين"" في #السودان لا ينم إلا عن جهل شديد أو حقارة مفرطة !
عناصر القوات المصرية لم تشتبك مع  ميليشيات #الدعم_السريع فلا يمكن تصنيفهم كأسرى، ووجودها هناك بغرض التدريب المشترك مع #الجيش_السوداني وليس لاحتلال مروي كما يدعي عملاء #حميدتي! ",https://www.twitter.com/user/status/1647293309763702784,0,1,1069,0,0,0,9.21,Report 1-1,2023-04-15,17:38:24,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,8.0,1647293309763702784
Hussein Atwa,@husaeinAtwah,2023-04-15 18:02:28,يبدو أن قائد قوات الدعم السريع السودانى يعلن حرب نفسية انه في تقدم ولكنه فشل وأصبح عدوا للجيش والوطن لانه خان الاتفاق مع الجيش ويبدوا انه ومليشياته في الرمق الاخير والاستسلام للجيش السودانى خلال ساعات....,https://www.twitter.com/user/status/1647299366393184257,0,2,21,0,0,0,0.94,Report 1,2023-04-15,18:02:28,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,7.0,1647299366393184257
Rony Design💖🖌✏️🎉,unknown,2023-10-31 20:33:48,@yasseralfadol يا اخوي البرهان دا خائن بالواضح كدة البلد اتدمرت كلها وهم قاعدين في معسكراتهم ، أسوأ قائد جيش كان ما طلع متواطئ مع الجنجويد كمان,https://www.twitter.com/user/status/1719452634728251460,0,0,51,0,0,0,0.03,Report 4-3,2023-10-31,20:33:48,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,5.0,1719452634728251460
دقن الباشا 🇸🇩, @7Dreems403,2023-08-29 21:27:44,@PPhASudan ح تفوضوا الجيش ؟ ,https://www.twitter.com/user/status/1696635772735021347,0,0,18,0,0,0,0.1,Report 3-1,2023-08-29,21:27:44,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,8.0,1696635772735021347
Wael,@wael919,2023-10-31 10:50:35,@salma1siddig ياخ الجيش بقه يجيب خيابات كمان واضح مفبرك والدعامه اصلا ما عندهم مخ للكلام دا وبعدين اغلبية السودان ما فارق معاهو قبيلة او خرا ميتينكم على ميتين الدعم,https://www.twitter.com/user/status/1719305861271625994,0,0,13,0,0,0,0.3,Report 4,2023-10-31,10:50:35,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,5.0,1719305861271625994
euronews عــربي,@euronewsar,2023-06-27 20:12:44,#عاجل السودان: البرهان يعلن هدنة من جانب واحد بمناسبة عيد الأضحى https://t.co/NBCUpQehjv https://t.co/rkP6azJgJt ,https://www.twitter.com/user/status/1673786461341057026,1,4,1819,0,1,0,1433.74,Report 2-2,2023-06-27,20:12:44,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,10.0,1673786461341057026
علي الشمري,@Alishamri12,2023-12-28 19:59:15,@alrabea_abdo أها ما صلحتو العطل الفني الاتسبب في عدم حضورو أمبارح مع البرهان يعني بطاريه الجهاز حق الذكاء الاصطناعي لسة م اتشحنت,https://www.twitter.com/user/status/1740462434400559468,0,0,2,0,0,0,0.02,Report 5-2,2023-12-28,19:59:15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,5.0,1740462434400559468
Ben Daeym,@BenDaeym,2023-04-15 19:24:14,"@x0a_6 حميدتى اصلا قائد جيش خارج إطار العسكرية 
كانوا فين من زمان ؟ معملوش حساب يوم ذي ده ليه؟ومن يدعم هذه الميليشيات ؟ السودان ام دول أجنبية ؟ وتعمل لحساب من ؟ وهم سودانيين ام مرتزقة ؟ واين الأنظمة العميلة المستبدة التى سمحت بقيام هذا الجيش بهذه الكيفية وبقيادة منفصلة عن الجيش الرسمى,,",https://www.twitter.com/user/status/1647319941769469955,0,0,150,0,0,0,0.09,Report 1,2023-04-15,19:24:14,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,9.0,1647319941769469955
Raouf, @D839,2023-04-15 16:54:13,@ema88058928 @13bandar2039 الجيش الاسباني يقبض على جرذان الزريبة المخزنية دون أن تتحرك الملكة ميمي السكرانة هههههه https://t.co/xW1c9tKzsd,https://www.twitter.com/user/status/1647282187702509570,0,0,1,0,1,0,0.01,Report 1-1,2023-04-15,16:54:13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,10.0,1647282187702509570
Abdulrahim ldris, @AbdalrahemLdris,2023-08-31 10:49:27, @Yassir_Arman المفارقه والتناقض إنك تعلم أن الله ليس بغافل عما يعمل الظالمون، بينما أنت تساند الظلم  والظالمين وأعني الدعم السريع !؟,https://www.twitter.com/user/status/1697199919415603387,0,0,244,0,0,0,0.02,Report 3,2023-08-31,10:49:27,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,9.0,1697199919415603387
Mohammed ‏מוחמד,@Numiry71,2023-06-29 07:57:12,"@FFC_SD @SCPSudan @KHOYousif @Amjedfarid باذن الله الجيش ينتصر ويرجع لثكناته وينحل الجنجويد ويعاقب افراده ويرجع حمدوك بشرط يبطل مجاملة لاي حزب سياسي ويطرد اي وزير دخل بطلس (كرور الحرية والتغيير وحركات الإستغلال المسلح) عايزين يجيب افراد مؤهلين زي البدوي ما همهم الحكم بالطلس زي خالد سلك وامثاله

والجيش عليه يعزل برهان",https://www.twitter.com/user/status/1674326135105044480,0,0,24,0,0,0,0.27,Report 2,2023-06-29,07:57:12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1674326135105044480
hema Darkula,@hema81617398,2023-06-29 21:36:39,@tahani1974g @pi27N4xrK5NxriL راجالتي انا بعرفا كويس وكفيل احمي نفسي وبيتي وعرضي وشايل سلاح ما محتاج اشيل من الجيش,https://www.twitter.com/user/status/1674532357515165697,0,0,12,0,0,0,0.72,Report 2,2023-06-29,21:36:39,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,8.0,1674532357515165697
Mohammed 🔻تأبط خيرا, @mohamed007manga,2023-12-29 16:23:54,"@batoul_6ahmed #RSF_Looting_our_homes
الدعم السريع يسرق البيوت والبنوك والوزارات والاسواق  https://t.co/lngrBxBBM5",https://www.twitter.com/user/status/1740770628268122532,0,0,13,0,0,0,0.36,Report 5-1,2023-12-29,16:23:54,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,0.0,0,9.0,1740770628268122532
الذيب, @aldib1144,2023-04-15 17:03:07,الكلاب ضالة تنبح من قطر الإرهابية ضد الجيش السوداني https://t.co/KkEDjP7SdG,https://www.twitter.com/user/status/1647284428941451264,0,0,140,0,0,0,2.6,Report 1-1,2023-04-15,17:03:07,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,9.0,1647284428941451264
Jalal 🇸🇩,@jay_jvlvl,2023-12-29 21:32:58,"@nh_310 @Black__12Women الفيديو في نيجيريا و ليسه من السودان 
اما بالنسبة للجيش السوداني فهو تحت قيادة حزب أسلامي ليسه له علاقة بالإسلام 
كونو الدعم السريع عشان يحميهم من المعارضة و حاليا انقلب السحر على الساحر",https://www.twitter.com/user/status/1740848407785455902,0,2,140,0,1,0,0.08,Report 5,2023-12-29,21:32:58,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,7.0,1740848407785455902
افندينا, @2GSVfFLwLNkbmWc,2023-06-30 12:01:53,مجلس السيادة يؤكد مشاركة البرهان في قمة روسيا ـ افريقيا الشهر المقبل,https://www.twitter.com/user/status/1674750098100613121,0,0,57,0,0,0,4.45,Report 2-3,2023-06-30,12:01:53,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,10.0,1674750098100613121
محمد, @hmdalh91354590,2023-10-30 23:16:08," @MMsbabiker1 البرهان أما يسترجل ويقود المعركه دي زي الناس أما يستقيل
بعدين الانسحاب من المفاوضات وجب
ده فخ من اول يوم للمفاوضات وقواعد الجيش قاعده تسقط",https://www.twitter.com/user/status/1719131096648991226,0,1,9,0,0,0,0.0,Report 4-1,2023-10-30,23:16:08,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,5.0,1719131096648991226
essam elshiekh,@esamfeps,2023-04-15 17:15:22,"انا نقيب بالجيش المصري وانا المسؤول عن الرجالة اللي معايا دي...
جدع يا بني....
جدع....
رجالة مصر في مهمة عسكرية مشتركة مع جيش السودان ؛ معا نحرر السودان من ميليشيا حميدتي الإرهابية العاقة؛ اي مساس بجندي مصري واحد يستدعي تحطيم وتدمير كل من تسبب في الإساءة المصري.
كل الجنود انتباه.",https://www.twitter.com/user/status/1647287513113849856,0,2,526,0,0,0,0.1,Report 1-1,2023-04-15,17:15:22,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,8.0,1647287513113849856
Independent عربية,@IndyArabia,2023-08-29 10:43:20,"لحظة وصول الفريق #عبد_الفتاح_البرهان رئيس المجلس السيادى فى السودان إلى مطار العلمين الدولى، حيث كان فى استقباله الرئيس المصري #عبدالفتاح_السيسي
#نكمن_في_التفاصيل https://t.co/TDbpSbR0MF",https://www.twitter.com/user/status/1696473602881675700,4,13,7409,1,0,0,2936.41,Report 3-1,2023-08-29,10:43:20,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,10.0,1696473602881675700
ابراهيم الشاهد (ما تحته خط),@Underlinedl2020,2023-04-15 17:36:01,انقطاع بث التلفزيون السوداني على الهواء مباشرة ، حيث يسمع بوضوح صوت إطلاق النار ضمن الاشتباكات العنيفة التي يشهدها #السودان منذ صباح اليوم بين قوات الجيش السوداني بقيادة عبد الفتاح البرهان رئيس المجلس العسكري الحاكم و قوات الدعم السريع بقيادة محمد حمدان دقلو الشهير ب (حميدتي) https://t.co/jKtqqmFHyE,https://www.twitter.com/user/status/1647292706584928256,1,3,2040,0,3,0,0.76,Report 1-1,2023-04-15,17:36:01,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,10.0,1647292706584928256
